gene_id	base_feature_id	chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	padj	pval	stat	log2FoldChange	X10R_IN_1_norm	X10R_IN_2_norm	X10R_IP_1_norm	X10R_IP_2_norm	DMSO_IN_1_norm	DMSO_IN_2_norm	DMSO_IP_1_norm	DMSO_IP_2_norm
ENSG00000100266.20	339621	chr22	42980432	42980532	8810806	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.515820219056774	0.283516731065918	-1.07245273820615	-0.56386100710851	1501	2370	254	196	423	432	87	62
ENSG00000070413.22	336826	chr22	19114541	19114640	8750185	0	-	INTRON	INTRON	protein_coding	DGCR2	0.515820219056774	0.28329626522539	1.07294394980232	0.648647945689691	383	343	23	18	177	132	4	6
ENSG00000100266.20	339621	chr22	42964638	42964738	8810648	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.515820219056774	0.284617023485705	1.07000507694179	0.868987755209436	1501	2370	21	21	423	432	4	3
ENSG00000186716.22	333081	chr22	23218418	23218518	8671645	0	+	INTRON	INTRON	protein_coding	BCR	0.516221037479894	0.285606828296436	1.0678086657375	0.651183598000126	293	466	31	21	159	200	8	8
ENSG00000100207.21	339471	chr22	42270238	42270338	8807142	0	-	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	TCF20	0.517301315661916	0.287013446714898	1.06469616361907	0.420476088913025	890	780	110	99	430	360	37	36
ENSG00000196576.17	340242	chr22	50306752	50306852	8823947	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.517301315661916	0.287093341853606	1.06451968470939	0.682188838942847	89	162	34	38	99	197	31	23
ENSG00000128245.16	334491	chr22	31944920	31945020	8705427	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	YWHAH	0.517644436498762	0.287728479737714	-1.06311791796743	-0.768430373547912	46	113	42	38	35	52	38	39
ENSG00000188677.15	335863	chr22	44027250	44027350	8726071	0	+	INTRON	INTRON	protein_coding	PARVB	0.518599742797881	0.288705011454491	1.06096675149738	0.592828669133974	215	287	20	21	207	180	8	12
ENSG00000290199.2	337529	chr22	23912417	23912517	8761833	0	-	INTRON	INTRON	lncRNA	ENSG00000290199	0.519897877450745	0.289874332015063	-1.05839733918609	-0.682759149199814	494	325	36	9	550	502	48	33
ENSG00000100345.24	338610	chr22	36367232	36367332	8793097	0	-	INTRON	INTRON	protein_coding	MYH9	0.522216683186994	0.291670939698084	1.05446311401361	0.536582676704907	295	301	28	22	187	166	13	9
ENSG00000100376.13	335995	chr22	45315577	45315677	8729757	0	+	INTRON	INTRON	protein_coding	FAM118A	0.522216683186994	0.292064485184479	-1.05360350202447	-0.710865574223415	101	109	50	20	67	63	38	28
ENSG00000100239.17	336429	chr22	50408371	50408471	8745028	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.524727197787652	0.293919358210953	1.04956238611463	0.584000936359708	194	169	23	20	242	136	15	14
ENSG00000100345.24	338610	chr22	36365434	36365534	8793079	0	-	INTRON	INTRON	protein_coding	MYH9	0.526532239289013	0.295382776851998	1.04638616682461	0.600626374366938	295	301	20	15	187	166	6	7
ENSG00000100426.9	336279	chr22	49854289	49854389	8742642	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	ZBED4	0.527558189804088	0.296864788936149	1.04318031445752	0.540106184298106	373	271	44	41	204	119	11	15
ENSG00000198911.14	335702	chr22	41833858	41833957	8723823	0	+	INTRON	INTRON	protein_coding	SREBF2	0.527558189804088	0.296676793804705	1.04358638700266	0.540096297165926	1896	1412	62	41	786	481	11	13
ENSG00000100266.20	339621	chr22	42937348	42937447	8810375	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.529747481209583	0.298551845080315	1.03954391541913	0.905208397478977	1501	2370	31	25	423	432	0	5
ENSG00000198911.14	335702	chr22	41833957	41834057	8723824	0	+	INTRON	INTRON	protein_coding	SREBF2	0.530050258753197	0.299562976444473	1.03737102523704	0.478982875170707	1896	1412	112	66	786	481	22	22
ENSG00000241484.11	335938	chr22	44763803	44763903	8728331	0	+	INTRON	INTRON	protein_coding	ARHGAP8	0.530050258753197	0.299633221872512	1.03722025188969	0.638820176927762	256	199	20	10	199	162	6	7
ENSG00000197077.15	333531	chr22	24976359	24976459	8680021	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.532222979970349	0.301318680240945	1.03360966282082	0.735558415344628	618	619	21	10	333	260	4	4
ENSG00000100425.21	340009	chr22	49815753	49815853	8822450	0	-	INTRON	INTRON	protein_coding	BRD1	0.533278413422551	0.302374358126189	1.03135503627966	0.460579520759273	348	252	59	58	285	184	29	34
ENSG00000100266.20	339621	chr22	42998725	42998825	8810989	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.533399008286524	0.302900983228	-1.03023227310939	-0.836960535489097	1501	2370	46	14	423	432	10	12
ENSG00000241878.13	338332	chr22	31629062	31629162	8780336	0	-	INTRON	INTRON	protein_coding	PISD	0.533428629803032	0.303376076400006	1.02922048900006	0.521561312812091	449	427	31	39	318	251	24	13
ENSG00000197182.17	336111	chr22	46071483	46071583	8733351	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.534251814628941	0.304762203534035	1.02627452109603	0.639362953873029	118	500	105	240	212	751	138	181
ENSG00000100266.20	339621	chr22	42928151	42928251	8810283	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.534251814628941	0.304744794516841	1.02631146565225	0.962541521233323	1501	2370	21	15	423	432	0	3
ENSG00000197182.17	336111	chr22	46074674	46074774	8733383	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.536153150371236	0.306691683294568	1.02218851971383	0.706790712543609	118	500	115	227	212	751	145	155
ENSG00000196576.17	340242	chr22	50293490	50293589	8823814	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.536153150371236	0.307131160153408	1.02126023659994	0.641292050955966	89	162	68	54	99	197	51	42
ENSG00000056487.18	339822	chr22	45002946	45003046	8817691	0	-	INTRON	INTRON	protein_coding	PHF21B	0.536153150371236	0.307311265701598	1.02088006355292	0.535592111120607	272	257	30	16	613	701	40	33
ENSG00000100266.20	339621	chr22	42984830	42984930	8810850	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.536153150371236	0.307689264989678	-1.02008264893799	-0.670997170536109	1501	2370	54	41	423	432	8	25
ENSG00000198911.14	335702	chr22	41833558	41833658	8723820	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	SREBF2	0.539116352989931	0.311627645791128	1.01181263873078	0.416301381054461	1896	1412	238	213	786	481	67	60
ENSG00000290920.2	337412	chr22	23382489	23382589	8760140	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.539116352989931	0.31074603155049	1.01365787441493	0.543010011388183	161	194	42	23	209	262	29	27
ENSG00000196576.17	340242	chr22	50306054	50306154	8823940	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.539116352989931	0.311705588970983	1.01164966787047	0.633325696232988	89	162	26	28	99	197	22	20
ENSG00000183579.17	333854	chr22	28910942	28911042	8691077	0	+	INTRON	INTRON	protein_coding	ZNRF3	0.539116352989931	0.311600544101446	-1.01186931176485	-0.76228061630463	922	903	41	10	320	291	19	9
ENSG00000100266.20	339621	chr22	42937947	42938047	8810381	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.539116352989931	0.310898831505749	-1.01333781396738	-0.669686506799366	1501	2370	52	28	423	432	17	12
ENSG00000196576.17	340242	chr22	50293290	50293390	8823812	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.541267475504142	0.313414328599478	1.00808360306566	0.578959849463223	89	162	144	135	99	197	129	91
ENSG00000099910.18	337203	chr22	20495559	20495659	8756108	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	KLHL22	0.541427615243935	0.31397219956156	1.00692212339848	0.434061896044074	130	162	268	185	135	140	183	129
ENSG00000196576.17	340242	chr22	50302664	50302764	8823906	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.545109050803057	0.316575359401088	1.00152024111514	0.624079749385887	89	162	36	49	99	197	38	28
ENSG00000196576.17	340242	chr22	50306154	50306254	8823941	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.546671406224985	0.317952355682401	0.998674586056719	0.673316258350435	89	162	68	49	99	197	51	36
ENSG00000290920.2	337412	chr22	23389455	23389555	8760210	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.549392590379356	0.32000702429313	0.994443448553431	0.643918958856972	161	194	28	11	209	262	15	15
ENSG00000100330.17	334020	chr22	29883459	29883559	8695400	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	MTMR3	0.550208448113184	0.321137495975633	-0.992123065841909	-0.52464949711096	1260	948	333	103	423	217	104	54
ENSG00000100426.9	336279	chr22	49856185	49856285	8742661	0	+	INTRON	INTRON	protein_coding	ZBED4	0.550208448113184	0.321427615736224	-0.991528432896489	-0.499999263779967	373	271	21	25	204	119	20	15
ENSG00000100345.24	338610	chr22	36358543	36358643	8793010	0	-	INTRON	INTRON	protein_coding	MYH9	0.550631787565637	0.322147978807731	-0.990053481870041	-0.522287901208036	295	301	39	17	187	166	19	22
ENSG00000196576.17	340242	chr22	50305655	50305755	8823936	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.550698521542878	0.32313323901528	0.988039631695644	0.550444226647967	89	162	36	45	99	197	33	33
ENSG00000198792.14	338950	chr22	38272583	38272683	8797736	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	TMEM184B	0.550698521542878	0.322727264430145	0.988868949014394	0.715265672342342	138	209	42	22	110	79	10	10
ENSG00000241878.13	338332	chr22	31630557	31630657	8780351	0	-	INTRON	INTRON	protein_coding	PISD	0.551869484881731	0.324741335710133	0.984761296912883	0.46052398410212	449	427	44	60	318	251	24	26
ENSG00000197077.15	333531	chr22	24985653	24985753	8680114	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.551869484881731	0.32476855424741	0.984705899120688	0.6351202701236	618	619	34	16	333	260	10	6
ENSG00000197182.17	336111	chr22	46073876	46073976	8733375	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.555327063670626	0.328234553097415	0.977676085660463	0.675283764986164	118	500	92	200	212	751	125	132
ENSG00000186716.22	333081	chr22	23237407	23237507	8671835	0	+	INTRON	INTRON	protein_coding	BCR	0.555327063670626	0.327423335087844	0.979317077258614	0.717258623495644	293	466	20	12	159	200	6	4
ENSG00000100345.24	338610	chr22	36382012	36382112	8793245	0	-	INTRON	INTRON	protein_coding	MYH9	0.555327063670626	0.327791254340341	0.978572496519984	0.519413939637892	295	301	33	20	187	166	17	8
ENSG00000198911.14	335702	chr22	41848545	41848645	8723970	0	+	INTRON	INTRON	protein_coding	SREBF2	0.557414848484344	0.32994744897398	0.974219732718067	0.476241744257062	1896	1412	75	45	786	481	15	15
ENSG00000197182.17	336119	chr22	46096029	46096129	8733600	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.558781592782441	0.33168910989544	0.970717228988623	0.851607819788538	105	409	188	167	217	780	219	153
ENSG00000241878.13	338332	chr22	31639726	31639826	8780443	0	-	INTRON	INTRON	protein_coding	PISD	0.558781592782441	0.331716564100229	0.970662113547903	0.457921609087369	449	427	33	31	318	251	15	15
ENSG00000196576.17	340242	chr22	50301966	50302066	8823899	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.559623905839738	0.332979013532822	0.968130871838092	0.611554711026095	89	162	26	30	99	197	24	20
ENSG00000241878.13	338332	chr22	31636038	31636138	8780406	0	-	INTRON	INTRON	protein_coding	PISD	0.559623905839738	0.333178150126236	0.967732164342917	0.517446713509017	449	427	26	21	318	251	8	12
ENSG00000197182.17	336119	chr22	46095531	46095630	8733595	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.559689765097164	0.334179026411107	0.965730554005827	0.987280523776606	105	409	534	295	217	780	534	275
ENSG00000100239.17	336427	chr22	50400311	50400411	8744947	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.559689765097164	0.333885754181079	0.966316655777671	0.524653144358384	317	357	31	24	212	236	19	10
ENSG00000196576.17	340242	chr22	50305855	50305955	8823938	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.561049306563751	0.339591610021541	0.954972488096969	0.64592495502261	89	162	50	49	99	197	48	29
ENSG00000290920.2	337412	chr22	23385574	23385674	8760171	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.561049306563751	0.337127732693543	0.959855922162246	0.467038540617181	161	194	54	33	209	262	42	38
ENSG00000056487.18	339822	chr22	44973162	44973262	8817393	0	-	INTRON	INTRON	protein_coding	PHF21B	0.561049306563751	0.337669040049609	0.95878108484598	0.612358566449731	272	257	33	11	613	701	38	26
ENSG00000100266.20	339621	chr22	43014820	43014920	8811150	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	PACSIN2	0.561049306563751	0.339068620542933	-0.956007153221013	-0.55347576479677	1501	2370	183	104	423	432	46	46
ENSG00000100239.17	336422	chr22	50348644	50348744	8744427	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.561049306563751	0.338710698283438	0.956715845083566	0.493080332868813	1060	579	55	25	485	258	20	8
ENSG00000100345.24	338610	chr22	36358643	36358743	8793011	0	-	INTRON	INTRON	protein_coding	MYH9	0.561049306563751	0.335756215154679	-0.962584229004502	-0.632779311467721	295	301	42	13	187	166	33	15
ENSG00000100239.17	336422	chr22	50366125	50366224	8744602	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.561049306563751	0.339810791346602	0.954539170882868	0.553233435785735	1060	579	33	19	485	258	8	7
ENSG00000100364.20	339854	chr22	45237246	45237345	8818530	0	-	INTRON	INTRON	protein_coding	KIAA0930	0.561049306563751	0.336263434338165	0.961574403440616	0.789631930791422	81	82	21	12	62	47	4	7
ENSG00000100266.20	339621	chr22	42933549	42933649	8810337	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.561049306563751	0.338702046981237	-0.9567329807493	-0.603369124689002	1501	2370	28	28	423	432	13	8
ENSG00000100239.17	336427	chr22	50399714	50399813	8744941	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.561049306563751	0.338674578244484	0.956787390038217	0.654642652325054	317	357	30	20	212	236	20	5
ENSG00000197077.15	333542	chr22	25067357	25067457	8680936	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.561458426759574	0.340540935818092	0.953096980635688	0.502144124553432	560	495	21	15	570	463	13	12
ENSG00000290920.2	337412	chr22	23386768	23386868	8760183	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.563214629480539	0.34297431684701	0.948304782591543	0.539747384308063	161	194	91	53	209	262	91	43
ENSG00000197182.17	336127	chr22	46108366	46108466	8733726	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.563214629480539	0.343057708162974	0.948140941200923	1.25353546508052	19	105	170	262	52	210	210	125
ENSG00000241484.11	335941	chr22	44796286	44796386	8728657	0	+	INTRON	INTRON	protein_coding	ARHGAP8	0.563214629480539	0.342534212827021	0.949169890051571	0.535693956276499	58	71	76	56	70	62	51	39
ENSG00000197077.15	333542	chr22	25066857	25066957	8680931	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.565302442671728	0.345300718848452	0.943743539614491	0.519138782262376	560	495	25	15	570	463	17	10
ENSG00000128283.8	334790	chr22	37561685	37561785	8709923	0	+	INTRON	INTRON	protein_coding	CDC42EP1	0.565302442671728	0.345000519560668	0.944331018962618	0.703165575157115	38	43	36	61	17	22	13	17
ENSG00000197182.17	336119	chr22	46095630	46095730	8733596	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.567244854410133	0.346974515756026	0.940473930371975	0.974790665011235	105	409	557	312	217	780	577	272
ENSG00000056487.18	339822	chr22	44982457	44982557	8817486	0	-	INTRON	INTRON	protein_coding	PHF21B	0.568081138719914	0.34972246637333	0.93512775132715	0.504499656074508	272	257	50	23	613	701	60	59
ENSG00000196576.17	340242	chr22	50300370	50300470	8823883	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.568081138719914	0.350744039665064	0.933147068582824	0.504536671506685	89	162	71	86	99	197	71	60
ENSG00000196576.17	340242	chr22	50301068	50301168	8823890	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.568081138719914	0.34898594323783	0.936558042006722	0.468727711312838	89	162	41	63	99	197	42	47
ENSG00000100376.13	335995	chr22	45315677	45315777	8729758	0	+	INTRON	INTRON	protein_coding	FAM118A	0.568081138719914	0.350969465446024	-0.932710493495133	-0.666576979153552	101	109	42	17	67	63	37	19
ENSG00000093010.16	332597	chr22	19942496	19942595	8664935	0	+	INTRON	INTRON	protein_coding	COMT	0.568081138719914	0.34820911107826	0.938068689820171	0.623983417066128	173	155	26	14	215	131	24	7
ENSG00000099991.19	333313	chr22	24156702	24156802	8675742	0	+	INTRON	INTRON	protein_coding	CABIN1	0.568081138719914	0.351390395084483	0.931895767699067	0.807817223129489	77	98	34	14	59	79	15	8
ENSG00000100266.20	339621	chr22	42950543	42950643	8810507	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.568081138719914	0.34913770522	0.936263171248698	0.632419913583181	1501	2370	33	32	423	432	6	5
ENSG00000100266.20	339621	chr22	42985630	42985730	8810858	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.568081138719914	0.350270001762238	-0.93406570377478	-0.658931073615575	1501	2370	26	17	423	432	10	7
ENSG00000197182.17	336119	chr22	46095730	46095830	8733597	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.568345759194217	0.352042347404665	0.93063510797936	0.907333846432013	105	409	602	391	217	780	646	372
ENSG00000100266.20	339621	chr22	42982131	42982231	8810823	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.569692410902144	0.353855337699528	-0.927137134781268	-0.546249545747343	1501	2370	50	113	423	432	31	25
ENSG00000290920.2	337414	chr22	23395179	23395277	8760268	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.569692410902144	0.353414395514156	0.927986841068628	0.768149990447874	87	180	49	30	74	218	29	22
ENSG00000241878.13	338332	chr22	31642915	31643015	8780475	0	-	INTRON	INTRON	protein_coding	PISD	0.569734375397254	0.354860328318736	0.925202990349545	0.495164235442855	449	427	39	22	318	251	10	14
ENSG00000100426.9	336279	chr22	49857283	49857383	8742672	0	+	INTRON	INTRON	protein_coding	ZBED4	0.569734375397254	0.354766774660596	0.925382891947225	0.591953861989347	373	271	20	15	204	119	4	6
ENSG00000128283.8	334790	chr22	37560888	37560988	8709915	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	CDC42EP1	0.57782470695081	0.360395822376536	0.91461111335236	0.620922718449372	38	43	89	74	17	22	31	23
ENSG00000196576.17	340242	chr22	50293789	50293889	8823817	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.585234669644334	0.365520279064803	0.904896391199332	0.558420403699598	89	162	33	28	99	197	17	31
ENSG00000241878.13	338332	chr22	31634045	31634145	8780386	0	-	INTRON	INTRON	protein_coding	PISD	0.591513342992776	0.369949925858025	0.896567164521141	0.501659189385638	449	427	21	38	318	251	13	15
ENSG00000197182.17	336111	chr22	46077267	46077367	8733409	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.593867138076678	0.371932254001631	0.892859806269515	0.617239238479032	118	500	99	239	212	751	147	153
ENSG00000196576.17	340242	chr22	50301667	50301766	8823896	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.59650339688419	0.375566329520831	0.886095014141969	0.616400320772798	89	162	63	47	99	197	53	33
ENSG00000100266.20	339621	chr22	43014320	43014420	8811145	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.59650339688419	0.376145612811852	-0.885020429768172	-0.414996800117699	1501	2370	133	241	423	432	51	62
ENSG00000100241.23	340365	chr22	50474385	50474485	8824505	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	SBF1	0.59650339688419	0.375928733735825	0.885422625906395	0.843521583031672	11	20	75	72	4	25	35	48
ENSG00000100266.20	339621	chr22	42995826	42995926	8810960	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.59650339688419	0.375458520904913	0.886295114649783	0.600618545730358	1501	2370	80	49	423	432	13	8
ENSG00000100266.20	339621	chr22	43009621	43009721	8811098	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.59650339688419	0.37520698996612	-0.886762112121986	-0.504390646040991	1501	2370	44	37	423	432	13	13
ENSG00000290796.1	337619	chr22	25405001	25405101	8763667	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	ENSG00000290796	0.598863346529912	0.378662734575614	0.880362924557521	0.617446882279561	42	71	41	54	35	32	17	20
ENSG00000197077.15	333542	chr22	25069856	25069956	8680961	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.598863346529912	0.378350114109738	0.880940335886877	0.473315860342591	560	495	71	32	570	463	29	35
ENSG00000241484.11	335938	chr22	44759513	44759612	8728288	0	+	INTRON	INTRON	protein_coding	ARHGAP8	0.603464796885221	0.38209068325121	0.87405062760687	0.399284007978212	256	199	33	29	199	162	19	18
ENSG00000100266.20	339621	chr22	42964838	42964938	8810650	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.606521854453287	0.384547361328631	-0.869548190980804	-0.639494459415657	1501	2370	31	22	423	432	15	6
ENSG00000196576.17	340242	chr22	50297279	50297379	8823852	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.611092325083199	0.392695068008791	0.854740059663031	0.617835344465262	89	162	91	52	99	197	67	43
ENSG00000290199.2	337529	chr22	23903525	23903625	8761744	0	-	INTRON	INTRON	lncRNA	ENSG00000290199	0.611092325083199	0.390389903254742	-0.858910486837348	-0.464699555319571	494	325	28	12	550	502	33	30
ENSG00000100030.16	337375	chr22	21867021	21867121	8759269	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	MAPK1	0.611092325083199	0.38907760883411	-0.861291331374648	-0.479970486869336	1330	1177	102	37	548	353	40	23
ENSG00000100345.24	338610	chr22	36386207	36386307	8793287	0	-	INTRON	INTRON	protein_coding	MYH9	0.611092325083199	0.390501301059511	-0.85870860634643	-0.434408221558717	295	301	52	23	187	166	35	23
ENSG00000241878.13	338332	chr22	31631255	31631354	8780358	0	-	INTRON	INTRON	protein_coding	PISD	0.611092325083199	0.391022701422724	0.857764164223504	0.388124376832154	449	427	50	38	318	251	28	18
ENSG00000241484.11	335938	chr22	44753526	44753625	8728228	0	+	INTRON	INTRON	protein_coding	ARHGAP8	0.611092325083199	0.391464009253115	0.856965395694696	0.376849345026095	256	199	36	32	199	162	26	18
ENSG00000100345.24	338610	chr22	36385708	36385807	8793282	0	-	INTRON	INTRON	protein_coding	MYH9	0.611092325083199	0.38980888241661	0.859964008903331	0.412820623550213	295	301	33	27	187	166	10	14
ENSG00000100030.16	337375	chr22	21848228	21848328	8759081	0	-	INTRON	INTRON	protein_coding	MAPK1	0.611092325083199	0.390586865508177	0.858553566074579	0.549603870601906	1330	1177	21	28	548	353	8	6
ENSG00000241878.13	338332	chr22	31631554	31631653	8780361	0	-	INTRON	INTRON	protein_coding	PISD	0.611092325083199	0.391964527534985	0.856060117278988	0.410742095822441	449	427	44	63	318	251	24	29
ENSG00000100345.24	338605	chr22	36336675	36336775	8792789	0	-	INTRON	INTRON	protein_coding	MYH9	0.611092325083199	0.392472072439091	-0.855142845783531	-0.563881204555367	93	155	21	20	75	69	17	19
ENSG00000197182.17	336114	chr22	46085205	46085247	8733489	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.612102665356953	0.393870185869723	0.852619787288327	1.50065529615758	0	1	59	100	2	1	37	38
ENSG00000100239.17	336427	chr22	50394933	50395033	8744893	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.612876917862134	0.394894921302921	0.850773974630494	0.651866147747943	317	357	20	11	212	236	0	9
ENSG00000100239.17	336427	chr22	50397921	50398021	8744923	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.614379669651526	0.396391006794069	0.848084331810407	0.517149797505377	317	357	41	38	212	236	33	10
ENSG00000241878.13	338332	chr22	31630059	31630158	8780346	0	-	INTRON	INTRON	protein_coding	PISD	0.615415391585809	0.397587950577773	0.845936891979197	0.413294139209424	449	427	34	51	318	251	22	22
ENSG00000100345.24	338610	chr22	36387206	36387306	8793297	0	-	INTRON	INTRON	protein_coding	MYH9	0.61618941219847	0.398617377478907	0.84409311013962	0.436658160369144	295	301	26	25	187	166	6	14
ENSG00000197182.17	336111	chr22	46075173	46075272	8733388	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.616577278239176	0.400987113081663	0.839859597544798	0.633427581933055	118	500	133	285	212	751	196	168
ENSG00000100345.24	338610	chr22	36374922	36375022	8793174	0	-	INTRON	INTRON	protein_coding	MYH9	0.616577278239176	0.400957325236804	0.839912719810253	0.574891442627459	295	301	41	13	187	166	6	11
ENSG00000197077.15	333531	chr22	24953971	24954071	8679797	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.616577278239176	0.399530316863689	0.842460363877514	0.537245234802595	618	619	34	23	333	260	4	12
ENSG00000100426.9	336279	chr22	49858980	49859079	8742689	0	+	INTRON	INTRON	protein_coding	ZBED4	0.616577278239176	0.400204559879909	0.841255954533899	0.419624201720164	373	271	39	23	204	119	11	10
ENSG00000054611.15	336244	chr22	46775235	46775335	8735990	0	+	INTRON	INTRON	protein_coding	TBC1D22A	0.617588831334119	0.40217554480349	-0.837742132984258	-0.518265810800405	114	154	23	27	65	76	24	17
ENSG00000170638.11	336380	chr22	50187137	50187236	8744027	0	+	INTRON	INTRON	protein_coding	TRABD	0.618819177366452	0.404040012713491	0.834427701224306	0.647453449480195	13	32	67	89	9	28	35	48
ENSG00000196576.17	340242	chr22	50298276	50298376	8823862	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.618819177366452	0.403757206338204	0.834929850864164	0.51437521150752	89	162	31	30	99	197	26	25
ENSG00000290418.2	332343	chr22	16602913	16603012	8658984	0	+	INTRON	INTRON	lncRNA	TPTEP1	0.619030837913776	0.404710023756343	-0.833238871663791	-0.586800201978423	136	130	34	13	77	69	24	13
ENSG00000241878.13	338332	chr22	31639826	31639925	8780444	0	-	INTRON	INTRON	protein_coding	PISD	0.619191283232389	0.405346870982028	0.832109976717043	0.417773024959641	449	427	31	30	318	251	11	17
ENSG00000100266.20	339621	chr22	42946244	42946344	8810464	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.619235364182634	0.405907717243427	0.831116680868502	0.756151920026533	1501	2370	21	15	423	432	0	4
ENSG00000070413.22	336826	chr22	19107355	19107455	8750113	0	-	INTRON	INTRON	protein_coding	DGCR2	0.620637162404406	0.407359787007703	0.82854877025685	0.409848557708056	383	343	33	33	177	132	15	9
ENSG00000196576.17	340242	chr22	50300869	50300969	8823888	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.623434352530619	0.409731339936361	0.824366506442251	0.444643334938939	89	162	46	95	99	197	62	56
ENSG00000100266.20	339621	chr22	42949643	42949743	8810498	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.626182275335706	0.412075277411641	-0.820247063266119	-0.519600419682204	1501	2370	86	46	423	432	24	18
ENSG00000196576.17	340242	chr22	50297379	50297479	8823853	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.629476719250341	0.41586563325044	0.813614840837073	0.667713652265395	89	162	70	40	99	197	58	25
ENSG00000196576.17	340242	chr22	50300769	50300869	8823887	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.629476719250341	0.41559541325502	0.814086475292961	0.597729044181169	89	162	34	41	99	197	40	20
ENSG00000070413.22	336826	chr22	19105558	19105658	8750095	0	-	INTRON	INTRON	protein_coding	DGCR2	0.629476719250341	0.414853212947912	0.815382823881278	0.450223689557722	383	343	26	25	177	132	6	9
