chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	gene_id	base_feature_id	X10R_IN_1	X10R_IN_2	X10R_IP_1	X10R_IP_2	DMSO_IN_1	DMSO_IN_2	DMSO_IP_1	DMSO_IP_2	padj	pval	stat	log2FoldChange
chr22	36358543	36358643	8793010	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	24	26	112	384	10	39	0.550631787565637	0.322147978807731	-0.990053481870041	-0.522287901208036
chr22	50305655	50305755	8823936	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	22	72	59	457	18	59	0.550698521542878	0.32313323901528	0.988039631695644	0.550444226647967
chr22	38272583	38272683	8797736	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	TMEM184B	ENSG00000198792.14	338950	67	327	26	34	66	182	5	17	0.550698521542878	0.322727264430145	0.988868949014394	0.715265672342342
chr22	31630557	31630657	8780351	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	27	96	191	581	13	46	0.551869484881731	0.324741335710133	0.984761296912883	0.46052398410212
chr22	24985653	24985753	8680114	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	21	25	200	602	5	10	0.551869484881731	0.32476855424741	0.984705899120688	0.6351202701236
chr22	46073876	46073976	8733375	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	57	321	127	1742	69	237	0.555327063670626	0.328234553097415	0.977676085660463	0.675283764986164
chr22	23237407	23237507	8671835	0	+	INTRON	INTRON	protein_coding	BCR	ENSG00000186716.22	333081	142	729	12	19	95	464	3	7	0.555327063670626	0.327423335087844	0.979317077258614	0.717258623495644
chr22	36382012	36382112	8793245	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	20	32	112	384	9	13	0.555327063670626	0.327791254340341	0.978572496519984	0.519413939637892
chr22	41848545	41848645	8723970	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	46	71	472	1115	8	26	0.557414848484344	0.32994744897398	0.974219732718067	0.476241744257062
chr22	46096029	46096129	8733600	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	116	269	130	1810	121	275	0.558781592782441	0.33168910989544	0.970717228988623	0.851607819788538
chr22	31639726	31639826	8780443	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	20	49	191	581	8	26	0.558781592782441	0.331716564100229	0.970662113547903	0.457921609087369
chr22	50301966	50302066	8823899	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	16	47	59	457	13	36	0.559623905839738	0.332979013532822	0.968130871838092	0.611554711026095
chr22	31636038	31636138	8780406	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	16	33	191	581	4	20	0.559623905839738	0.333178150126236	0.967732164342917	0.517446713509017
chr22	46095531	46095630	8733595	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	331	475	130	1810	295	496	0.559689765097164	0.334179026411107	0.965730554005827	0.987280523776606
chr22	50400311	50400411	8744947	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	19	38	127	547	10	17	0.559689765097164	0.333885754181079	0.966316655777671	0.524653144358384
chr22	50305855	50305955	8823938	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	31	78	59	457	26	51	0.561049306563751	0.339591610021541	0.954972488096969	0.64592495502261
chr22	23385574	23385674	8760171	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	33	52	125	607	23	68	0.561049306563751	0.337127732693543	0.959855922162246	0.467038540617181
chr22	44973162	44973262	8817393	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	20	17	368	1625	21	47	0.561049306563751	0.337669040049609	0.95878108484598	0.612358566449731
chr22	43014820	43014920	8811150	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	113	167	254	1002	25	83	0.561049306563751	0.339068620542933	-0.956007153221013	-0.55347576479677
chr22	50348644	50348744	8744427	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336422	515	906	34	40	291	597	11	13	0.561049306563751	0.338710698283438	0.956715845083566	0.493080332868813
chr22	36358643	36358743	8793011	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	26	20	112	384	18	26	0.561049306563751	0.335756215154679	-0.962584229004502	-0.632779311467721
chr22	50366125	50366224	8744602	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336422	515	906	20	30	291	597	4	12	0.561049306563751	0.339810791346602	0.954539170882868	0.553233435785735
chr22	45237246	45237345	8818530	0	-	INTRON	INTRON	protein_coding	KIAA0930	ENSG00000100364.20	339854	39	128	13	19	37	108	2	12	0.561049306563751	0.336263434338165	0.961574403440616	0.789631930791422
chr22	42933549	42933649	8810337	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	17	44	254	1002	7	14	0.561049306563751	0.338702046981237	-0.9567329807493	-0.603369124689002
chr22	50399714	50399813	8744941	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	18	32	127	547	11	9	0.561049306563751	0.338674578244484	0.956787390038217	0.654642652325054
chr22	25067357	25067457	8680936	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	13	24	342	1073	7	20	0.561458426759574	0.340540935818092	0.953096980635688	0.502144124553432
chr22	23386768	23386868	8760183	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	56	84	125	607	50	77	0.563214629480539	0.34297431684701	0.948304782591543	0.539747384308063
chr22	46108366	46108466	8733726	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	105	421	31	487	116	225	0.563214629480539	0.343057708162974	0.948140941200923	1.25353546508052
chr22	44796286	44796386	8728657	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335941	28	111	47	89	42	142	28	70	0.563214629480539	0.342534212827021	0.949169890051571	0.535693956276499
chr22	25066857	25066957	8680931	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	15	23	342	1073	9	18	0.565302442671728	0.345300718848452	0.943743539614491	0.519138782262376
chr22	37561685	37561785	8709923	0	+	INTRON	INTRON	protein_coding	CDC42EP1	ENSG00000128283.8	334790	18	67	22	98	10	51	7	29	0.565302442671728	0.345000519560668	0.944331018962618	0.703165575157115
chr22	46095630	46095730	8733596	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	345	503	130	1810	319	491	0.567244854410133	0.346974515756026	0.940473930371975	0.974790665011235
chr22	44982457	44982557	8817486	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	31	36	368	1625	33	105	0.568081138719914	0.34972246637333	0.93512775132715	0.504499656074508
chr22	50300370	50300470	8823883	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	44	138	59	457	39	107	0.568081138719914	0.350744039665064	0.933147068582824	0.504536671506685
chr22	50301068	50301168	8823890	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	25	101	59	457	23	84	0.568081138719914	0.34898594323783	0.936558042006722	0.468727711312838
chr22	45315677	45315777	8729758	0	+	INTRON	INTRON	protein_coding	FAM118A	ENSG00000100376.13	335995	49	170	26	27	40	144	20	34	0.568081138719914	0.350969465446024	-0.932710493495133	-0.666576979153552
chr22	19942496	19942595	8664935	0	+	INTRON	INTRON	protein_coding	COMT	ENSG00000093010.16	332597	84	241	16	22	129	302	13	11	0.568081138719914	0.34820911107826	0.938068689820171	0.623983417066128
chr22	24156702	24156802	8675742	0	+	INTRON	INTRON	protein_coding	CABIN1	ENSG00000099991.19	333313	37	153	21	22	35	182	8	13	0.568081138719914	0.351390395084483	0.931895767699067	0.807817223129489
chr22	42950543	42950643	8810507	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	20	51	254	1002	3	8	0.568081138719914	0.34913770522	0.936263171248698	0.632419913583181
chr22	42985630	42985730	8810858	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	16	26	254	1002	5	11	0.568081138719914	0.350270001762238	-0.93406570377478	-0.658931073615575
chr22	46095730	46095830	8733597	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	373	629	130	1810	357	671	0.568345759194217	0.352042347404665	0.93063510797936	0.907333846432013
chr22	42982131	42982231	8810823	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	31	182	254	1002	17	44	0.569692410902144	0.353855337699528	-0.927137134781268	-0.546249545747343
chr22	23395179	23395277	8760268	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	30	48	44	505	16	39	0.569692410902144	0.353414395514156	0.927986841068628	0.768149990447874
chr22	31642915	31643015	8780475	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	24	34	191	581	5	25	0.569734375397254	0.354860328318736	0.925202990349545	0.495164235442855
chr22	49857283	49857383	8742672	0	+	INTRON	INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	12	23	122	276	2	10	0.569734375397254	0.354766774660596	0.925382891947225	0.591953861989347
chr22	37560888	37560988	8709915	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	CDC42EP1	ENSG00000128283.8	334790	18	67	55	119	10	51	17	41	0.57782470695081	0.360395822376536	0.91461111335236	0.620922718449372
chr22	50293789	50293889	8823817	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	20	44	59	457	9	55	0.585234669644334	0.365520279064803	0.904896391199332	0.558420403699598
chr22	31634045	31634145	8780386	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	13	61	191	581	7	27	0.591513342992776	0.369949925858025	0.896567164521141	0.501659189385638
chr22	46077267	46077367	8733409	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	61	384	127	1742	81	276	0.593867138076678	0.371932254001631	0.892859806269515	0.617239238479032
chr22	50301667	50301766	8823896	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	39	75	59	457	29	59	0.59650339688419	0.375566329520831	0.886095014141969	0.616400320772798
chr22	43014320	43014420	8811145	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	82	388	254	1002	28	111	0.59650339688419	0.376145612811852	-0.885020429768172	-0.414996800117699
chr22	50474385	50474485	8824505	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	SBF1	ENSG00000100241.23	340365	5	30	46	115	2	58	19	85	0.59650339688419	0.375928733735825	0.885422625906395	0.843521583031672
chr22	42995826	42995926	8810960	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	49	79	254	1002	7	13	0.59650339688419	0.375458520904913	0.886295114649783	0.600618545730358
chr22	43009621	43009721	8811098	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	27	59	254	1002	7	23	0.59650339688419	0.37520698996612	-0.886762112121986	-0.504390646040991
chr22	25405001	25405101	8763667	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	ENSG00000290796	ENSG00000290796.1	337619	20	111	25	87	21	74	9	36	0.598863346529912	0.378662734575614	0.880362924557521	0.617446882279561
chr22	25069856	25069956	8680961	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	44	50	342	1073	16	62	0.598863346529912	0.378350114109738	0.880940335886877	0.473315860342591
chr22	44759513	44759612	8728288	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335938	124	311	20	46	119	375	10	32	0.603464796885221	0.38209068325121	0.87405062760687	0.399284007978212
chr22	42964838	42964938	8810650	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	19	34	254	1002	8	10	0.606521854453287	0.384547361328631	-0.869548190980804	-0.639494459415657
chr22	50297279	50297379	8823852	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	56	83	59	457	37	77	0.611092325083199	0.392695068008791	0.854740059663031	0.617835344465262
chr22	23903525	23903625	8761744	0	-	INTRON	INTRON	lncRNA	ENSG00000290199	ENSG00000290199.2	337529	240	508	17	18	330	1165	18	53	0.611092325083199	0.390389903254742	-0.858910486837348	-0.464699555319571
chr22	21867021	21867121	8759269	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	MAPK1	ENSG00000100030.16	337375	646	1841	63	59	329	818	22	41	0.611092325083199	0.38907760883411	-0.861291331374648	-0.479970486869336
chr22	36386207	36386307	8793287	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	32	37	112	384	19	40	0.611092325083199	0.390501301059511	-0.85870860634643	-0.434408221558717
chr22	31631255	31631354	8780358	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	31	60	191	581	15	31	0.611092325083199	0.391022701422724	0.857764164223504	0.388124376832154
chr22	44753526	44753625	8728228	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335938	124	311	22	51	119	375	14	32	0.611092325083199	0.391464009253115	0.856965395694696	0.376849345026095
chr22	36385708	36385807	8793282	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	20	42	112	384	5	25	0.611092325083199	0.38980888241661	0.859964008903331	0.412820623550213
chr22	21848228	21848328	8759081	0	-	INTRON	INTRON	protein_coding	MAPK1	ENSG00000100030.16	337375	646	1841	13	45	329	818	4	10	0.611092325083199	0.390586865508177	0.858553566074579	0.549603870601906
chr22	31631554	31631653	8780361	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	27	101	191	581	13	51	0.611092325083199	0.391964527534985	0.856060117278988	0.410742095822441
chr22	36336675	36336775	8792789	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338605	45	241	13	32	45	160	9	33	0.611092325083199	0.392472072439091	-0.855142845783531	-0.563881204555367
chr22	46085205	46085247	8733489	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336114	0	1	36	160	1	1	20	67	0.612102665356953	0.393870185869723	0.852619787288327	1.50065529615758
chr22	50394933	50395033	8744893	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	12	17	127	547	0	16	0.612876917862134	0.394894921302921	0.850773974630494	0.651866147747943
chr22	50397921	50398021	8744923	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	25	61	127	547	18	18	0.614379669651526	0.396391006794069	0.848084331810407	0.517149797505377
chr22	31630059	31630158	8780346	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	21	82	191	581	12	38	0.615415391585809	0.397587950577773	0.845936891979197	0.413294139209424
chr22	36387206	36387306	8793297	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	16	40	112	384	3	24	0.61618941219847	0.398617377478907	0.84409311013962	0.436658160369144
chr22	46075173	46075272	8733388	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	82	458	127	1742	108	302	0.616577278239176	0.400987113081663	0.839859597544798	0.633427581933055
chr22	36374922	36375022	8793174	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	25	20	112	384	3	19	0.616577278239176	0.400957325236804	0.839912719810253	0.574891442627459
chr22	24953971	24954071	8679797	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	21	36	200	602	2	20	0.616577278239176	0.399530316863689	0.842460363877514	0.537245234802595
chr22	49858980	49859079	8742689	0	+	INTRON	INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	24	36	122	276	6	17	0.616577278239176	0.400204559879909	0.841255954533899	0.419624201720164
chr22	46775235	46775335	8735990	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336244	55	240	14	43	39	175	13	29	0.617588831334119	0.40217554480349	-0.837742132984258	-0.518265810800405
chr22	50187137	50187236	8744027	0	+	INTRON	INTRON	protein_coding	TRABD	ENSG00000170638.11	336380	6	49	41	143	5	63	19	86	0.618819177366452	0.404040012713491	0.834427701224306	0.647453449480195
chr22	50298276	50298376	8823862	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	19	48	59	457	14	45	0.618819177366452	0.403757206338204	0.834929850864164	0.51437521150752
chr22	16602913	16603012	8658984	0	+	INTRON	INTRON	lncRNA	TPTEP1	ENSG00000290418.2	332343	66	203	21	20	46	160	13	23	0.619030837913776	0.404710023756343	-0.833238871663791	-0.586800201978423
chr22	31639826	31639925	8780444	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	19	48	191	581	6	29	0.619191283232389	0.405346870982028	0.832109976717043	0.417773024959641
chr22	42946244	42946344	8810464	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	13	24	254	1002	0	6	0.619235364182634	0.405907717243427	0.831116680868502	0.756151920026533
chr22	19107355	19107455	8750113	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	20	52	106	306	8	15	0.620637162404406	0.407359787007703	0.82854877025685	0.409848557708056
chr22	50300869	50300969	8823888	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	28	152	59	457	34	101	0.623434352530619	0.409731339936361	0.824366506442251	0.444643334938939
chr22	42949643	42949743	8810498	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	53	74	254	1002	13	32	0.626182275335706	0.412075277411641	-0.820247063266119	-0.519600419682204
chr22	50297379	50297479	8823853	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	43	63	59	457	32	44	0.629476719250341	0.41586563325044	0.813614840837073	0.667713652265395
chr22	50300769	50300869	8823887	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	21	65	59	457	22	35	0.629476719250341	0.41559541325502	0.814086475292961	0.597729044181169
chr22	19105558	19105658	8750095	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	16	39	106	306	3	15	0.629476719250341	0.414853212947912	0.815382823881278	0.450223689557722
chr22	42270038	42270138	8807140	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	TCF20	ENSG00000100207.21	339471	432	1220	148	322	258	834	42	156	0.630121730112546	0.416833103253145	0.811927727281427	0.308339658370585
chr22	36386606	36386706	8793291	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	27	73	112	384	9	41	0.633253099535636	0.41977849342221	0.806805598037274	0.342242472720165
chr22	50395033	50395132	8744894	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	25	45	127	547	11	27	0.633253099535636	0.419992605533944	0.806434075733389	0.391910773060063
chr22	45008044	45008144	8817742	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	19	22	368	1625	22	63	0.634529407579128	0.424610210430874	0.798448598878106	0.442399242281834
chr22	46095232	46095331	8733592	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	299	467	130	1810	316	469	0.634529407579128	0.424654990123832	0.798371408456707	0.824049820447175
chr22	42987029	42987129	8810872	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	42	54	254	1002	12	21	0.634529407579128	0.423815115282896	-0.799819962640628	-0.556815966117712
chr22	28884366	28884466	8690811	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	ZNRF3	ENSG00000183579.17	333854	448	1413	18	34	192	674	6	19	0.634529407579128	0.424538767562966	-0.798571760647122	-0.420151896610001
chr22	38862617	38862717	8799828	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	CBX6	ENSG00000183741.13	339103	14	91	62	31	4	117	14	20	0.634529407579128	0.423810873705961	0.799827282458047	1.15536767593518
chr22	36358743	36358843	8793012	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	25	26	112	384	7	17	0.634529407579128	0.42433328290983	0.798926067239634	0.464440147056344
chr22	42984430	42984530	8810846	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	19	53	254	1002	5	19	0.634529407579128	0.422863558158422	-0.801463168775348	-0.455587295454331
chr22	42980332	42980432	8810805	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	34	62	254	1002	4	13	0.637654708189393	0.427294392085676	0.793830022674226	0.511922702095526
chr22	44993351	44993451	8817595	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	17	33	368	1625	29	71	0.63896146892651	0.429267928436882	0.790445003786953	0.378136339153749
chr22	41833658	41833758	8723821	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	107	330	472	1115	25	108	0.63896146892651	0.42924060122518	0.790491813675609	0.4170179937762
chr22	41846347	41846447	8723948	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	22	25	472	1115	6	20	0.639415468704314	0.4301222611645	-0.788982454905081	-0.439037179539619
chr22	46070785	46070885	8733344	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	42	535	127	1742	75	436	0.642856310722084	0.432989130245803	0.784086885226304	0.450873178618555
chr22	43014920	43015020	8811151	0	-	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	209	354	254	1002	57	117	0.644711514337275	0.436705431647017	-0.777768617953229	-0.445690279041616
chr22	50301168	50301268	8823891	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	36	120	59	457	33	106	0.644711514337275	0.435055497811062	0.780569905186993	0.398989910802943
chr22	50190496	50190595	8744061	0	+	UTR5	UTR5:EXON_MRNA:INTRON	protein_coding	TRABD	ENSG00000170638.11	336381	3	44	31	116	6	46	19	52	0.644711514337275	0.436093821303803	0.778806308031714	0.710096447732734
chr22	41846846	41846946	8723953	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	36	41	472	1115	11	30	0.644711514337275	0.439582336326832	-0.772898696350499	-0.390798976337385
chr22	42969836	42969936	8810700	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	32	46	254	1002	10	16	0.644711514337275	0.4395633771691	-0.772930729683017	-0.541970523720629
chr22	44796785	44796885	8728662	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335941	28	111	12	20	42	142	3	23	0.644711514337275	0.439420678225185	0.773171858820248	0.616131986658683
chr22	42990228	42990328	8810904	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	12	24	254	1002	0	6	0.644711514337275	0.437933284450695	0.775687902556796	0.701943485907912
chr22	23395080	23395179	8760267	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	33	63	44	505	18	65	0.644711514337275	0.438942687398935	0.773979883593638	0.562391332953169
chr22	44793891	44793991	8728633	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335941	28	111	12	29	42	142	6	25	0.644711514337275	0.435875873186099	0.779176292904436	0.548868838285899
chr22	24982755	24982855	8680085	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	16	47	200	602	9	12	0.644711514337275	0.439777441910478	0.772569092639541	0.452190946671106
chr22	45001047	45001147	8817672	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	24	50	368	1625	34	129	0.645478102596732	0.440854889660139	0.770750403767457	0.331241546557862
chr22	23381892	23381992	8760134	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	15	33	125	607	15	35	0.647215514012403	0.442597550819478	0.767814244096734	0.394489911217143
chr22	25069756	25069856	8680960	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	32	66	342	1073	18	65	0.649208163734706	0.444517960907698	0.764586247516138	0.326526563386915
chr22	50304658	50304758	8823926	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	56	132	59	457	46	120	0.649406865140114	0.445211923008428	0.763421732745029	0.440749129507432
chr22	19202390	19202489	8750707	0	-	INTRON	INTRON	protein_coding	CLTCL1	ENSG00000070371.17	336891	0	11	42	30	11	33	63	47	0.651208279479118	0.4475658278207	0.75947940762356	0.973420260078875
chr22	37560988	37561088	8709916	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	CDC42EP1	ENSG00000128283.8	334790	18	67	41	61	10	51	12	23	0.651208279479118	0.447293526448007	0.759934854124911	0.609867562408678
chr22	50306353	50306453	8823943	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	19	83	59	457	23	50	0.65556654892281	0.451318978315447	0.753217910473022	0.485649748217363
chr22	24976658	24976758	8680024	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	22	34	200	602	4	18	0.65556654892281	0.451687605013826	0.752604512786447	0.425154087840962
chr22	50201590	50201690	8744168	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	SELENOO	ENSG00000073169.15	336402	29	108	35	83	30	196	18	89	0.6575354136176	0.45360905252142	0.749411780812968	0.455637198808684
chr22	46809210	46809310	8736334	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336250	52	324	25	25	52	265	8	15	0.658297078991084	0.454700044251574	0.747602354294436	0.647557644159937
chr22	23388361	23388460	8760199	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	27	46	125	607	18	69	0.658787112714714	0.458040051772113	0.742078043820703	0.349872702440032
chr22	50300570	50300670	8823885	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	15	86	59	457	21	48	0.658787112714714	0.458434331012816	0.741427408498061	0.485368433225036
chr22	43014620	43014720	8811148	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	143	131	254	1002	26	85	0.658787112714714	0.455927403544206	-0.745569681215115	-0.535709137724343
chr22	44995850	44995950	8817620	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	21	22	368	1625	19	78	0.658787112714714	0.456368820821095	0.744839387432085	0.437808916983989
chr22	44026850	44026950	8726067	0	+	INTRON	INTRON	protein_coding	PARVB	ENSG00000188677.15	335863	104	448	20	40	124	417	18	43	0.658787112714714	0.457435015160353	-0.743077080066987	-0.36396101922809
